property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
apartment,|Brasil|Paraíba|Campina Grande|Alto Branco|,Northeast,,85,"$78,012.85 "
apartment,|Brasil|Paraíba|João Pessoa|Estados|,Northeast,"-7.116538,-34.857481",62,"$78,012.85 "
apartment,|Brasil|Paraíba|João Pessoa|Bessa|,Northeast,"-7.074206,-34.84488",85,"$187,230.85 "
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.07045,-34.838856",88,"$145,886.22 "
apartment,|Brasil|Paraíba|João Pessoa|Bancários|,Northeast,"-7.154127,-34.851026",76,"$108,904.38 "
apartment,|Brasil|Paraíba|João Pessoa|Jardim Oceania|,Northeast,"-7.074028,-34.837669",70,"$87,374.39 "
apartment,|Brasil|Paraíba|João Pessoa|Bancários|,Northeast,"-7.15462,-34.851108",76,"$102,279.53 "
apartment,|Brasil|Paraíba|João Pessoa|Bancários|,Northeast,"-7.15462,-34.851108",76,"$104,271.04 "
house,|Brasil|Pará|Ananindeua|Maguari|,North,"-1.345734,-48.387386",110,"$109,217.99 "
house,|Brasil|Pará|Ananindeua|,North,"-1.364034,-48.417538",180,"$177,869.31 "
house,|Brasil|Pará|Ananindeua|Coqueiro|,North,"-1.3687475,-48.4190828",129,"$90,494.91 "
apartment,|Brasil|Pará|Ananindeua|Levilândia|,North,,74,"$93,615.42 "
apartment,|Brasil|Pará|Ananindeua|Levilândia|,North,"-1.353034,-48.371376",74,"$93,615.42 "
apartment,|Brasil|Pará|Ananindeua|Levilândia|,North,"-1.353034,-48.371376",79,"$104,537.22 "
house,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",180,"$171,628.28 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",115,"$96,014.16 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",58,"$76,764.65 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",66,"$76,764.65 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",92,"$118,938.71 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",69,"$96,735.94 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",69,"$102,976.97 "
house,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",214,"$180,989.82 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",76,"$118,579.54 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",96,"$143,543.65 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",75,"$117,331.33 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,,127,"$165,543.28 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",69,"$99,856.45 "
apartment,|Brasil|Pará|Belém|São Brás|,North,"-1.450118,-48.473618",174,"$327,966.04 "
apartment,|Brasil|Pará|Belém|São Brás|,North,"-1.450118,-48.473618",174,"$324,221.43 "
apartment,|Brasil|Pará|Belém|Castanheira|,North,"-1.331049,-48.453743",79,"$86,126.19 "
apartment,|Brasil|Pará|Belém|Castanheira|,North,"-1.331049,-48.453743",79,"$89,870.81 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4273598,-48.467752",115,"$180,989.82 "
house,|Brasil|Pará|Belém|Pedreira|,North,"-1.431043,-48.474979",200,"$92,055.17 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4273598,-48.467752",127,"$221,556.51 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,,125,"$224,677.02 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4273598,-48.467752",126,"$212,194.96 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.438749,-48.451244",198,"$312,051.42 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$198,152.65 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$199,088.80 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$199,400.86 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$199,712.91 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$202,833.42 "
house,|Brasil|Pará|Belém|Marco|,North,"-1.435312,-48.461235",196,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.435312,-48.461235",105,"$171,628.28 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",64,"$201,897.27 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$202,833.42 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$208,450.35 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$208,450.35 "
apartment,|Brasil|Pará|Belém|Marco|,North,,100,"$208,450.35 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.435312,-48.461235",94,"$180,989.82 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.435312,-48.461235",60,"$87,374.39 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$202,833.42 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$208,450.35 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$204,705.73 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.438749,-48.451244",198,"$358,859.13 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.438749,-48.451244",198,"$312,051.42 "
house,|Brasil|Pará|Belém|Coqueiro|,North,"-1.34922,-48.445732",166,"$147,600.32 "
apartment,|Brasil|Pará|Belém|Mangueirão|,North,"-1.372458,-48.44315",69,"$93,615.42 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.435867,-48.486221",180,"$421,269.42 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.444787,-48.483101",183,"$386,943.76 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4436316,-48.4899437",202,"$390,064.28 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,,200,"$405,666.85 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.440314,-48.484055",120,"$218,435.99 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.444787,-48.483101",183,"$386,943.76 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.443493,-48.4739",183,"$405,666.85 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.446848,-48.483166",178,"$358,859.13 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4436316,-48.4899437",99,"$149,784.68 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,,183,"$386,943.76 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.441711,-48.480774",250,"$374,461.71 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4436316,-48.4899437",127,"$249,641.14 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.435867,-48.486221",77,"$164,838.98 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4436316,-48.4899437",200,"$405,666.85 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4436316,-48.4899437",202,"$405,666.85 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.468933,-48.487064",115,"$127,941.08 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.45899,-48.486351",92,"$184,110.34 "
apartment,|Brasil|Pará|Belém|Marambaia|,North,"-1.407146,-48.445442",88,"$138,168.57 "
house,|Brasil|Pará|Belém|Marambaia|,North,"-1.4017243,-48.4544593",96,"$90,494.91 "
apartment,|Brasil|Pará|Belém|Castanheira|,North,,79,"$91,743.11 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.424338,-48.461235",90,"$152,905.19 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",64,"$111,358.67 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",64,"$115,373.21 "
house,|Brasil|Pará|Belém|Coqueiro|,North,"-1.372536,-48.431267",160,"$109,217.99 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",77,"$140,423.14 "
apartment,|Brasil|Pará|Belém|Nazaré|,North,"-1.446435,-48.477486",126,"$234,038.56 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.445683,-48.474979",199,"$374,461.71 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$187,592.83 "
house,|Brasil|Pará|Belém|Pedreira|,North,,250,"$202,833.42 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",76,"$137,614.67 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",106,"$121,544.03 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",73,"$140,423.14 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4273598,-48.467752",112,"$212,194.96 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",100,"$121,700.05 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.435312,-48.461235",58,"$78,012.85 "
apartment,|Brasil|Pará|Belém|Nazaré|,North,"-1.450118,-48.473618",174,"$342,944.51 "
apartment,|Brasil|Pará|Belém|Nazaré|,North,"-1.450837,-48.470184",99,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Mangueirão|,North,,87,"$147,157.83 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.435867,-48.486221",166,"$280,846.28 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.441757,-48.473316",56,"$136,054.42 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.440314,-48.484055",180,"$234,038.56 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.465162,-48.486221",130,"$224,677.02 "
house,|Brasil|Pará|Ananindeua|Coqueiro|,North,"-1.353662,-48.401314",160,"$78,012.85 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,,96,"$108,584.22 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4436316,-48.4899437",202,"$511,140.23 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4436316,-48.4899437",202,"$511,140.23 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4436316,-48.4899437",202,"$511,140.23 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",63,"$100,777.00 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",59,"$82,731.07 "
house,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",150,"$134,182.11 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.441757,-48.473316",182,"$280,846.28 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.440314,-48.484055",120,"$218,435.99 "
house,|Brasil|Pará|Ananindeua|,North,"-1.364034,-48.417538",165,"$115,459.02 "
apartment,|Brasil|Pará|Ananindeua|Guanabara|,North,"-1.3919981,-48.4206608",115,"$130,050.24 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.4633149,-48.4839009",150,"$271,484.74 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.465162,-48.486221",140,"$234,038.56 "
house,|Brasil|Pará|Belém|Sacramenta|,North,"-1.418348,-48.479977",160,"$187,230.85 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,,112,"$239,883.84 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.4671699,-48.4843713",98,"$132,567.38 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",130,"$243,961.80 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",63,"$105,097.04 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",75,"$124,457.65 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",96,"$149,960.05 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.3501401,-48.4526915",73,"$80,452.16 "
apartment,|Brasil|Pará|Belém|Telégrafo Sem Fio|,North,"-1.4316764,-48.4858356",125,"$178,053.73 "
apartment,|Brasil|Pará|Belém|Reduto|,North,"-1.4493428,-48.4946118",118,"$115,459.02 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",100,"$192,627.78 "
house,|Brasil|Pará|Ananindeua|Coqueiro|,North,"-1.3687475,-48.4190828",129,"$106,097.48 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.446848,-48.483166",172,"$293,654.43 "
apartment,|Brasil|Pará|Belém|São Brás|,North,"-1.450118,-48.473618",163,"$318,251.88 "
apartment,|Brasil|Pará|Belém|São Brás|,North,"-1.450118,-48.473618",170,"$333,937.77 "
apartment,|Brasil|Pará|Belém|São Brás|,North,"-1.450118,-48.473618",168,"$318,251.88 "
apartment,|Brasil|Pará|Belém|Fátima|,North,"-1.445442,-48.470318",133,"$249,873.61 "
apartment,|Brasil|Pará|Belém|Mangueirão|,North,"-1.3805684,-48.4330058",102,"$186,996.50 "
apartment,|Brasil|Pará|Belém|Mangueirão|,North,"-1.3805684,-48.4330058",131,"$244,895.77 "
apartment,|Brasil|Pará|Belém|Nazaré|,North,"-1.448535,-48.479996",187,"$274,413.96 "
apartment,|Brasil|Pará|Belém|Sacramenta|,North,"-1.418348,-48.479977",65,"$90,344.81 "
apartment,|Brasil|Pará|Belém|Sacramenta|,North,"-1.418348,-48.479977",79,"$115,418.77 "
apartment,|Brasil|Pará|Belém|Fátima|,North,"-1.456474,-48.4739439",174,"$291,799.91 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.465162,-48.486221",131,"$255,730.20 "
apartment,|Brasil|Pará|Belém|Castanheira|,North,,78,"$86,165.20 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",127,"$178,288.08 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4436316,-48.4899437",202,"$498,274.04 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",87,"$159,268.86 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,,132,"$241,720.96 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.440781583,-48.4870799262",195,"$426,109.46 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,,85,"$156,241.34 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",104,"$190,546.40 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",107,"$196,510.01 "
house,|Brasil|Pará|Ananindeua|Guanabara|,North,"-1.4004661,-48.4212303",150,"$93,615.42 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",88,"$121,700.05 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",106,"$121,388.00 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4436316,-48.4899437",240,"$312,051.42 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",58,"$80,600.38 "
apartment,|Brasil|Pará|Belém|Castanheira|,North,"-1.4093355,-48.4333085",63,"$78,909.15 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",70,"$126,677.27 "
apartment,|Brasil|Pará|Ananindeua|Levilândia|,North,"-1.353034,-48.371376",75,"$99,856.45 "
house,|Brasil|Pará|Ananindeua|Coqueiro|,North,"-1.379517,-48.416286",220,"$171,628.28 "
house,|Brasil|Pará|Belém|Umarizal|,North,"-1.441711,-48.480774",200,"$180,989.82 "
house,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",126,"$140,423.14 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",138,"$234,038.56 "
apartment,|Brasil|Pará|Belém|São Brás|,North,"-1.4537710627,-48.4724544202",197,"$252,509.31 "
apartment,|Brasil|Pará|Belém|Marco|,North,,118,"$174,748.79 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,,79,"$118,579.54 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.472604,-48.491222",72,"$124,820.57 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.3673969966,-48.447297318",66,"$119,941.92 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.4431511,-48.4784128",166,"$284,072.97 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4273598,-48.467752",85,"$109,217.99 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.438749,-48.451244",72,"$124,820.57 "
apartment,|Brasil|Pará|Belém|Nazaré|,North,"-1.455117,-48.487473",157,"$202,833.42 "
apartment,|Brasil|Pará|Belém|Reduto|,North,"-1.446961,-48.491222",104,"$94,690.99 "
apartment,|Brasil|Pará|Belém|Nazaré|,North,"-1.4478583,-48.4804775",107,"$203,585.63 "
apartment,|Brasil|Pará|Belém|Guamá|,North,"-1.455945,-48.4670105",90,"$151,505.58 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.441757,-48.473316",56,"$141,221.99 "
apartment,|Brasil|Pará|Ananindeua|Guanabara|,North,"-1.3926278,-48.4181215",74,"$83,993.94 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,,88,"$112,338.51 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.435867,-48.486221",186,"$360,419.39 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.430506,-48.474808",109,"$140,423.14 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.431956,-48.4555288",138,"$234,038.56 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",73,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$143,543.65 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",79,"$154,465.45 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.456723,-48.487934",98,"$171,628.28 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",76,"$119,964.42 "
house,|Brasil|Pará|Ananindeua|Levilândia|,North,"-1.353034,-48.371376",200,"$280,846.28 "
house,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",180,"$115,459.02 "
house,|Brasil|Pará|Belém|São Brás|,North,"-1.447609,-48.468498",236,"$142,839.00 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.424338,-48.461235",86,"$132,821.56 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.424338,-48.461235",64,"$104,875.80 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.441711,-48.480774",220,"$211,476.54 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",66,"$87,349.74 "
apartment,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",92,"$124,265.11 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.4417548,-48.4650081",66,"$147,584.40 "
apartment,|Brasil|Pará|Belém|São Brás|,North,"-1.45576,-48.474957",127,"$262,964.17 "
apartment,|Brasil|Pará|Belém|Cremação|,North,,131,"$273,713.09 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.4417548,-48.4650081",53,"$118,979.59 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.4417548,-48.4650081",62,"$139,243.58 "
apartment,|Brasil|Pará|Belém|Umarizal|,North,"-1.445683,-48.474979",70,"$155,256.81 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.4608181,-48.4852408",69,"$115,459.02 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.4417548,-48.4650081",58,"$132,982.27 "
apartment,|Brasil|Pará|Belém|Nazaré|,North,"-1.454751,-48.478512",118,"$218,435.99 "
apartment,|Brasil|Pará|Belém|Souza|,North,"-1.4229296,-48.4573685",75,"$148,634.15 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.4608181,-48.4852408",87,"$106,097.48 "
house,|Brasil|Pará|Ananindeua|Coqueiro|,North,"-1.357729,-48.42128",174,"$106,097.48 "
apartment,|Brasil|Pará|Belém|Marco|,North,,54,"$93,615.42 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.435312,-48.461235",97,"$156,025.71 "
apartment,|Brasil|Pará|Belém|Batista Campos|,North,"-1.456723,-48.487934",118,"$234,038.56 "
house,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",200,"$174,748.79 "
house,|Brasil|Pará|Belém|Parque Verde|,North,"-1.362008,-48.451244",200,"$174,748.79 "
house,|Brasil|Pará|Belém|,North,"-1.3963121,-48.4347849",200,"$180,989.82 "
house,|Brasil|Pará|Belém|Marco|,North,"-1.431043,-48.474979",180,"$91,743.11 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$142,607.50 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$143,543.65 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,,72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,,72,"$143,543.65 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,,72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4289595,-48.4690841",72,"$131,061.59 "
house,|Brasil|Pará|Ananindeua|Águas Brancas|,North,"-1.396692,-48.36639",250,"$109,217.99 "
house,|Brasil|Pará|Belém|Umarizal|,North,"-1.446848,-48.483166",170,"$87,374.39 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.438749,-48.451244",138,"$224,677.02 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.435312,-48.461235",74,"$109,217.99 "
apartment,|Brasil|Pará|Belém|Marco|,North,"-1.435312,-48.461235",102,"$146,664.17 "
apartment,|Brasil|Pará|Belém|Marambaia|,North,"-1.407146,-48.445442",67,"$93,615.42 "
apartment,|Brasil|Pará|Ananindeua|Cidade Nova|,North,"-1.353662,-48.401314",81,"$93,615.42 "
house,|Brasil|Pará|Ananindeua|,North,"-1.364034,-48.417538",175,"$157,818.31 "
apartment,|Brasil|Pará|Belém|Pedreira|,North,"-1.4285537,-48.4739469",145,"$234,038.56 "
apartment,|Brasil|Pará|Belém|Marambaia|,North,,72,"$124,720.08 "
apartment,|Brasil|Pará|Belém|Marambaia|,North,"-1.407146,-48.445442",72,"$140,056.16 "
apartment,|Brasil|Pará|Belém|Cremação|,North,"-1.451438,-48.482197",57,"$127,941.08 "
apartment,|Brasil|Pará|Belém|Cremação|,North,"-1.451438,-48.482197",78,"$175,684.95 "
apartment,|Brasil|Pará|Belém|Marambaia|,North,"-1.407146,-48.445442",88,"$149,500.09 "
