property_type,state,region,lat,lon,area_m2,price_brl
apartment,Rio Grande do Sul,South,-30.036165,-51.189587,59,469461.81
apartment,Rio Grande do Sul,South,-29.6894427,-53.7939943,130,696620.79
apartment,Rio Grande do Sul,South,-30.045095,-51.18557,,648782.97
apartment,Rio Grande do Sul,South,-29.6825977,-53.8236989,173,578914.03
apartment,Rio Grande do Sul,South,-29.18945304,-51.51224395,61,284042.55
house,Rio Grande do Sul,South,-30.067726,-51.217381,237,748595.73
apartment,Rio Grande do Sul,South,-29.945707,-51.004501,60,252526.3
apartment,Rio Grande do Sul,South,-30.034674,-51.230137,,398790.15
house,Rio Grande do Sul,South,-30.1395494,-51.2161244,221,903587.83
apartment,Rio Grande do Sul,South,-29.16410711,-51.51591599,82,369511.86
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,91,828329.19
apartment,Rio Grande do Sul,South,-30.042816,-51.2286,60,252398.8
apartment,Rio Grande do Sul,South,-30.032858,-51.207561,146,686524.82
apartment,Rio Grande do Sul,South,-29.680872,-53.8098352,80,310955.35
apartment,Rio Grande do Sul,South,-30.073324,-51.212688,104,449157.45
apartment,Rio Grande do Sul,South,-30.023651,-51.171612,73,423206.12
apartment,Rio Grande do Sul,South,-30.03548,-51.191505,57,249531.9
house,Rio Grande do Sul,South,-30.094685,-51.1314252,186,383646.22
apartment,Rio Grande do Sul,South,-30.034859,-51.144165,86,555277.43
apartment,Rio Grande do Sul,South,-30.0121786,-51.1340297,,332156.85
apartment,Rio Grande do Sul,South,-30.02816,-51.185524,136,995133.3
apartment,Rio Grande do Sul,South,-30.046061,-51.225681,97,706716.72
apartment,Rio Grande do Sul,South,-30.038923,-51.191185,61,551690.11
house,Rio Grande do Sul,South,-29.704858,-53.7614629,172,633016.27
apartment,Rio Grande do Sul,South,-30.025372,-51.192101,98,1147846.81
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,132,1332665.85
apartment,Rio Grande do Sul,South,-29.6989123,-53.8108125,135,686524.82
house,Rio Grande do Sul,South,-30.088015,-51.237003,224,751138.91
apartment,Rio Grande do Sul,South,-29.33136,-49.803558,128,614647
apartment,Rio Grande do Sul,South,-30.024878,-51.204952,144,656236.96
apartment,Rio Grande do Sul,South,-30.048101,-51.171612,70,510727.94
house,Rio Grande do Sul,South,-29.791277,-51.1507,154,666332.92
apartment,Rio Grande do Sul,South,-30.046034,-51.141762,69,353358.36
house,Rio Grande do Sul,South,-30.1573519,-51.2148193,,302878.6
apartment,Rio Grande do Sul,South,-30.031038,-51.217381,163,628820.41
apartment,Rio Grande do Sul,South,-30.018183,-51.155926,62,269494.46
house,Rio Grande do Sul,South,-29.33136,-49.803558,,454317.88
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,66,502778.46
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,113,928258.73
apartment,Rio Grande do Sul,South,-30.039728,-51.18372,,858156.04
apartment,Rio Grande do Sul,South,-29.6868349,-53.7978417,154,630214.65
apartment,Rio Grande do Sul,South,-30.055977,-51.208221,122,353358.36
apartment,Rio Grande do Sul,South,-29.6846885,-53.8008027,144,479101.27
apartment,Rio Grande do Sul,South,-30.067726,-51.217381,78,403838.12
apartment,Rio Grande do Sul,South,-29.9384006,-50.9971324,89,436308.74
apartment,Rio Grande do Sul,South,-30.049839,-51.218689,59,252398.8
house,Rio Grande do Sul,South,-30.1194098,-51.2050223,120,331147.25
apartment,Rio Grande do Sul,South,-30.032711,-51.211208,109,393742.15
apartment,Rio Grande do Sul,South,-29.68234408,-53.8153135,75,259513.19
apartment,Rio Grande do Sul,South,-30.029264,-51.191223,117,1167809.37
apartment,Rio Grande do Sul,South,-30.060946,-51.166382,67,398790.15
apartment,Rio Grande do Sul,South,-30.039816,-51.223164,66,585565.3
apartment,Rio Grande do Sul,South,-30.046354,-51.191242,84,772340.41
apartment,Rio Grande do Sul,South,-30.049608,-51.219788,68,343262.39
apartment,Rio Grande do Sul,South,-30.024763,-51.203827,92,1097940.43
apartment,Rio Grande do Sul,South,-30.068159,-51.229153,99,573923.39
house,Rio Grande do Sul,South,-31.75828,-52.2335011,200,646140.99
apartment,Rio Grande do Sul,South,-30.1146439,-51.1033842,208,748595.73
apartment,Rio Grande do Sul,South,-30.031038,-51.217381,160,648782.97
apartment,Rio Grande do Sul,South,-29.16462436,-51.51443906,97,312974.53
apartment,Rio Grande do Sul,South,-30.03219,-51.223434,85,289457.01
house,Rio Grande do Sul,South,-30.106512,-51.121956,99,464413.85
house,Rio Grande do Sul,South,-30.034618,-51.19479,180,788520.85
house,Rio Grande do Sul,South,-29.7800422,-51.1499071,124,483596.17
house,Rio Grande do Sul,South,-30.11075,-51.244957,202,716669.83
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,135,1161034.64
apartment,Rio Grande do Sul,South,-30.045994,-51.18853,109,748595.73
apartment,Rio Grande do Sul,South,-30.01619,-51.192261,158,1161034.64
apartment,Rio Grande do Sul,South,-30.104843,-51.248154,53,318022.53
apartment,Rio Grande do Sul,South,-30.049339,-51.199142,64,394324.71
apartment,Rio Grande do Sul,South,-29.975916,-51.193546,66,333558.16
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,83,1187771.93
apartment,Rio Grande do Sul,South,-30.042265,-51.186066,70,268552.34
house,Rio Grande do Sul,South,-30.032068,-51.220879,212,1171130.6
apartment,Rio Grande do Sul,South,-30.031038,-51.217381,156,678726.79
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,76,353358.36
apartment,Rio Grande do Sul,South,-30.046061,-51.225681,85,452298.7
apartment,Rio Grande do Sul,South,-30.041092,-51.221848,62,449157.45
house,Rio Grande do Sul,South,-30.098661,-51.245811,251,454317.88
apartment,Rio Grande do Sul,South,-30.050106,-51.189552,60,568932.77
apartment,Rio Grande do Sul,South,-29.70682,-53.8195954,65,253524.42
apartment,Rio Grande do Sul,South,-30.035332,-51.135017,126,535085.5
house,Rio Grande do Sul,South,-29.923746,-50.983643,,798502.15
apartment,Rio Grande do Sul,South,-30.104361,-51.252487,66,348310.39
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,142,898539.83
house,Rio Grande do Sul,South,-29.8250707,-53.3868279,,279475.72
apartment,Rio Grande do Sul,South,-30.027737,-51.188541,155,1615352.55
house,Rio Grande do Sul,South,-30.156887,-51.212734,128,383646.22
apartment,Rio Grande do Sul,South,-30.1369027,-51.2275698,187,515033.87
apartment,Rio Grande do Sul,South,-30.03809,-51.20953,,323070.49
apartment,Rio Grande do Sul,South,-30.043289,-51.169853,72,636045.06
apartment,Rio Grande do Sul,South,-30.042816,-51.2286,57,249531.9
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,116,424030.02
house,Rio Grande do Sul,South,-30.022793,-51.144161,202,788520.85
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,74,424204.24
apartment,Rio Grande do Sul,South,-30.032711,-51.211208,111,656236.96
apartment,Rio Grande do Sul,South,-30.01787,-51.202599,87,499063.83
apartment,Rio Grande do Sul,South,-30.031836,-51.193539,54,495231.01
house,Rio Grande do Sul,South,-30.158951,-51.216072,120,451153.7
apartment,Rio Grande do Sul,South,-30.051098,-51.216896,84,799115
apartment,Rio Grande do Sul,South,-30.03764,-51.189133,104,726908.65
apartment,Rio Grande do Sul,South,-30.004568,-51.16246,70,370305.34
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,147,1362953.71
apartment,Rio Grande do Sul,South,-29.70227192,-53.71689959,110,429194.89
house,Rio Grande do Sul,South,-30.161716,-51.202991,154,503788.07
house,Rio Grande do Sul,South,-29.815346,-50.070118,,515903.21
apartment,Rio Grande do Sul,South,-30.06321,-51.156021,70,399251.07
apartment,Rio Grande do Sul,South,-29.452148,-52.010948,138,390953.68
apartment,Rio Grande do Sul,South,-30.036165,-51.189587,,898314.91
apartment,Rio Grande do Sul,South,-30.045778,-51.171303,62,427566.93
house,Rio Grande do Sul,South,-30.042265,-51.186066,249,1487210.24
apartment,Rio Grande do Sul,South,-30.060946,-51.166382,71,383646.22
house,Rio Grande do Sul,South,-30.0418063,-51.2204416,150,499063.83
house,Rio Grande do Sul,South,-30.175102,-51.388973,250,687709.97
apartment,Rio Grande do Sul,South,-29.99622,-51.135017,83,332156.85
apartment,Rio Grande do Sul,South,-30.024027,-51.179874,171,858156.04
apartment,Rio Grande do Sul,South,-30.048243,-51.205936,122,417972.44
apartment,Rio Grande do Sul,South,-29.145527,-51.213455,75,284466.37
house,Rio Grande do Sul,South,-30.1659132,-51.1996821,65,317404.59
apartment,Rio Grande do Sul,South,-30.026278,-51.221321,,300859.38
apartment,Rio Grande do Sul,South,-29.6826984,-53.8133251,72,302878.6
apartment,Rio Grande do Sul,South,-29.7004535,-53.8140913,,263756.77
apartment,Rio Grande do Sul,South,-30.104361,-51.252487,101,583904.68
apartment,Rio Grande do Sul,South,-29.400955,-50.908092,155,1533575.32
apartment,Rio Grande do Sul,South,-30.053726,-51.201077,81,449157.45
apartment,Rio Grande do Sul,South,-30.02816,-51.185524,103,686524.82
apartment,Rio Grande do Sul,South,-30.057297,-51.155926,,389269.77
apartment,Rio Grande do Sul,South,-30.071451,-51.206734,69,312974.53
house,Rio Grande do Sul,South,-30.083546,-51.211407,,568932.77
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,70,439982.65
apartment,Rio Grande do Sul,South,-30.043938,-51.191223,56,489082.54
apartment,Rio Grande do Sul,South,-30.045439,-51.203999,72,509045.09
apartment,Rio Grande do Sul,South,-30.105619,-51.242771,71,554546.49
apartment,Rio Grande do Sul,South,-29.7570195,-51.14646435,72,257446.8
apartment,Rio Grande do Sul,South,-30.004568,-51.16246,91,798502.15
house,Rio Grande do Sul,South,-30.034723,-51.232834,106,454317.88
apartment,Rio Grande do Sul,South,-30.019714,-51.167526,111,928569.15
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,113,928258.73
apartment,Rio Grande do Sul,South,-30.031719,-51.207718,,591622.87
apartment,Rio Grande do Sul,South,-30.019569,-51.149391,67,449157.45
apartment,Rio Grande do Sul,South,-29.6882942,-53.78992843,77,319400.84
apartment,Rio Grande do Sul,South,-30.0160901,-51.1500975,,593885.94
house,Rio Grande do Sul,South,-29.3413844,-49.7413205,135,269494.46
apartment,Rio Grande do Sul,South,-29.400955,-50.908092,,526989.56
apartment,Rio Grande do Sul,South,-30.023874,-51.133713,101,591622.87
apartment,Rio Grande do Sul,South,-30.030588,-51.138939,84,338214.43
apartment,Rio Grande do Sul,South,-30.030844,-51.234386,,538988.95
house,Rio Grande do Sul,South,-29.6677229,-53.8081098,215,907626.19
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,72,351340.94
house,Rio Grande do Sul,South,-30.185879,-51.153313,195,972623.37
apartment,Rio Grande do Sul,South,-29.7063704,-53.7222111,120,657579.73
house,Rio Grande do Sul,South,-30.1379485,-51.2261541,217,648782.97
apartment,Rio Grande do Sul,South,-30.005852,-51.1311,,381864.66
apartment,Rio Grande do Sul,South,-29.3314525,-49.7247705,216,1413433.48
apartment,Rio Grande do Sul,South,-30.060946,-51.166382,70,479557.78
apartment,Rio Grande do Sul,South,-30.046034,-51.141762,,343262.39
house,Rio Grande do Sul,South,-29.9184879,-51.1897047,111,502778.46
apartment,Rio Grande do Sul,South,-29.6897817,-53.8084522,71,318022.53
apartment,Rio Grande do Sul,South,-30.049339,-51.199142,59,418982.05
apartment,Rio Grande do Sul,South,-29.76737625,-51.12874031,69,308936.17
house,Rio Grande do Sul,South,-29.7712811,-51.1269374,,395761.37
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,128,748595.73
apartment,Rio Grande do Sul,South,-29.7050721,-53.8160066,,262494.77
apartment,Rio Grande do Sul,South,-30.056608,-51.167461,59,454317.88
house,Rio Grande do Sul,South,-29.6983669,-53.7183913,151,605757.2
apartment,Rio Grande do Sul,South,-29.924559,-51.182068,79,353358.36
house,Rio Grande do Sul,South,-29.9032083,-51.1725575,,504797.64
apartment,Rio Grande do Sul,South,-30.049339,-51.199142,73,632511.47
house,Rio Grande do Sul,South,-30.023874,-51.133713,182,969211.52
apartment,Rio Grande do Sul,South,-30.046341,-51.198322,198,898314.91
apartment,Rio Grande do Sul,South,-30.046061,-51.225681,60,323070.49
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,71,494701.71
apartment,Rio Grande do Sul,South,-30.071451,-51.206734,126,593885.94
apartment,Rio Grande do Sul,South,-30.046034,-51.141762,69,323070.49
house,Rio Grande do Sul,South,-30.8451215,-51.7905778,150,319400.84
apartment,Rio Grande do Sul,South,-29.927069,-51.161156,,398790.15
apartment,Rio Grande do Sul,South,-30.0213285,-51.1400958,109,615865.73
apartment,Rio Grande do Sul,South,-30.020874,-51.171539,119,943971.63
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,133,757196.48
apartment,Rio Grande do Sul,South,-30.104027,-51.230244,55,339363.39
apartment,Rio Grande do Sul,South,-30.068159,-51.229153,100,1049979.15
apartment,Rio Grande do Sul,South,-30.012959,-51.192722,92,793511.5
apartment,Rio Grande do Sul,South,-29.7157715,-52.4304456,114,428068.41
apartment,Rio Grande do Sul,South,-30.088015,-51.237003,60,323070.49
apartment,Rio Grande do Sul,South,-30.031979,-51.233303,,355377.54
apartment,Rio Grande do Sul,South,-29.6959528,-53.8023723,180,1514393
apartment,Rio Grande do Sul,South,-30.090792,-51.223923,60,259513.19
apartment,Rio Grande do Sul,South,-30.041342,-51.209351,73,294447.66
apartment,Rio Grande do Sul,South,-30.034723,-51.232834,84,378598.22
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,68,479557.78
apartment,Rio Grande do Sul,South,-30.023415,-51.20953,65,371303.49
house,Rio Grande do Sul,South,-30.158951,-51.216072,131,392732.58
apartment,Rio Grande do Sul,South,-30.036165,-51.189587,91,737616.35
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,92,419213.6
house,Rio Grande do Sul,South,-30.128674,-51.234386,221,762244.48
apartment,Rio Grande do Sul,South,-30.004559,-51.159519,108,863336.52
house,Rio Grande do Sul,South,-30.128674,-51.234386,220,705407.88
apartment,Rio Grande do Sul,South,-30.064659,-51.192642,68,312974.53
apartment,Rio Grande do Sul,South,-29.9369437,-51.0782078,,309319.74
house,Rio Grande do Sul,South,-30.16184,-51.220161,86,323070.49
apartment,Rio Grande do Sul,South,-29.6831675,-53.8159062,79,316406.47
apartment,Rio Grande do Sul,South,-30.038013,-51.162582,90,608993.6
house,Rio Grande do Sul,South,-30.030367,-51.162155,180,898314.91
house,Rio Grande do Sul,South,-30.185879,-51.153313,94,269561.95
apartment,Rio Grande do Sul,South,-30.049839,-51.218689,114,817772.21
apartment,Rio Grande do Sul,South,-30.152109,-51.221676,68,332156.85
house,Rio Grande do Sul,South,-30.147755,-51.211281,,748595.73
apartment,Rio Grande do Sul,South,-30.036882,-51.200722,66,595661.23
apartment,Rio Grande do Sul,South,-30.040722,-51.21077,108,353358.36
house,Rio Grande do Sul,South,-29.985676,-51.126755,168,519026.39
apartment,Rio Grande do Sul,South,-30.036165,-51.189587,,1660654.9
house,Rio Grande do Sul,South,-30.134493,-51.187645,97,252398.8
house,Rio Grande do Sul,South,-29.6717978,-53.8098547,120,292782.63
house,Rio Grande do Sul,South,-30.1594019,-51.1984328,215,509045.09
house,Rio Grande do Sul,South,-29.927069,-51.161156,131,642102.63
apartment,Rio Grande do Sul,South,-30.005852,-51.1311,66,267542.73
apartment,Rio Grande do Sul,South,-29.6965406,-53.7993096,83,292782.63
apartment,Rio Grande do Sul,South,-29.6850744,-53.7955275,70,290615.04
apartment,Rio Grande do Sul,South,-30.02816,-51.185524,84,429194.89
apartment,Rio Grande do Sul,South,-30.088015,-51.237003,74,343262.39
apartment,Rio Grande do Sul,South,-30.043938,-51.191223,69,590613.26
apartment,Rio Grande do Sul,South,-30.051926,-51.196819,53,401319.19
house,Rio Grande do Sul,South,-30.1515933,-51.1656982,67,252398.8
apartment,Rio Grande do Sul,South,-29.7050721,-53.8160066,,282686.67
apartment,Rio Grande do Sul,South,-30.034859,-51.144165,73,430339.99
apartment,Rio Grande do Sul,South,-30.051432,-51.171635,142,948221.29
apartment,Rio Grande do Sul,South,-30.060946,-51.166382,66,424030.02
house,Rio Grande do Sul,South,-30.100948,-51.260265,189,1196755.07
house,Rio Grande do Sul,South,-29.997314,-51.120647,124,406664.98
apartment,Rio Grande do Sul,South,-30.032858,-51.207561,69,574921.54
house,Rio Grande do Sul,South,-30.131111,-51.220833,162,424030.02
apartment,Rio Grande do Sul,South,-30.043938,-51.191223,67,685955.44
apartment,Rio Grande do Sul,South,-29.400955,-50.908092,54,503181.29
house,Rio Grande do Sul,South,-30.1594121,-51.1876979,199,614288.44
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,78,542041.21
house,Rio Grande do Sul,South,-30.0795891,-51.0298945,200,249531.9
apartment,Rio Grande do Sul,South,-30.039728,-51.18372,178,979307.46
apartment,Rio Grande do Sul,South,-30.093275,-51.202991,65,282686.67
house,Rio Grande do Sul,South,-30.104027,-51.230244,,479557.78
apartment,Rio Grande do Sul,South,-30.03949,-51.189323,70,403838.12
apartment,Rio Grande do Sul,South,-30.032684,-51.198807,86,644121.81
apartment,Rio Grande do Sul,South,-30.031038,-51.217381,75,292782.63
apartment,Rio Grande do Sul,South,-30.020874,-51.171539,103,638064.24
house,Rio Grande do Sul,South,-30.090792,-51.223923,110,353358.36
house,Rio Grande do Sul,South,-29.7632112,-51.1274679,150,402828.51
house,Rio Grande do Sul,South,-29.6873064,-53.8154769,148,262494.77
house,Rio Grande do Sul,South,-29.942818,-50.992767,160,1197753.22
house,Rio Grande do Sul,South,-30.1530066,-51.1617916,62,277638.7
apartment,Rio Grande do Sul,South,-30.019091,-51.1663542,101,757010.74
house,Rio Grande do Sul,South,-29.6873064,-53.8154769,140,403838.12
house,Rio Grande do Sul,South,-30.039631,-51.119343,97,434125.98
apartment,Rio Grande do Sul,South,-29.4681192,-51.9655471,100,469128.65
apartment,Rio Grande do Sul,South,-29.6901511,-53.8350076,140,757196.48
house,Rio Grande do Sul,South,-29.99622,-51.135017,67,247350.84
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,238,1362953.71
apartment,Rio Grande do Sul,South,-29.7098528,-53.7280093,90,353358.36
house,Rio Grande do Sul,South,-30.161716,-51.202991,149,515549.83
apartment,Rio Grande do Sul,South,-30.039001,-51.18441,102,726908.65
house,Rio Grande do Sul,South,-30.1446118,-51.2127015,168,538988.95
apartment,Rio Grande do Sul,South,-29.7098528,-53.7280093,90,306723.12
apartment,Rio Grande do Sul,South,-30.048243,-51.205936,69,469120.01
apartment,Rio Grande do Sul,South,-29.7150993,-53.808362,88,262494.77
apartment,Rio Grande do Sul,South,-29.9356,-51.171612,59,333166.46
apartment,Rio Grande do Sul,South,-30.024878,-51.204952,245,1004547.35
apartment,Rio Grande do Sul,South,-30.023415,-51.20953,58,300859.38
apartment,Rio Grande do Sul,South,-30.005852,-51.1311,,403515.06
apartment,Rio Grande do Sul,South,-30.024878,-51.204952,131,989403.42
apartment,Rio Grande do Sul,South,-30.050968,-51.202202,73,498065.71
apartment,Rio Grande do Sul,South,-29.16464376,-51.5188541,133,469461.81
